id,price,restaurant_id,data_id,name,_rid,_self,_etag,_attachments,_ts
2145,21.4,57,361,House Special Chow Mein,LFZbAInsZRRiCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRRiCAAAAAAAAA==/,"""5400adba-0000-0200-0000-622fb6520000""",attachments/,1647294034
2146,23.5,303,1998,Bluefish,LFZbAInsZRRjCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRRjCAAAAAAAAA==/,"""5400aeba-0000-0200-0000-622fb6520000""",attachments/,1647294034
2147,17.7,222,1458,FILETTI DI SOGLIOLA CON ZUCCHINE E CARCIOFI,LFZbAInsZRRkCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRRkCAAAAAAAAA==/,"""5400afba-0000-0200-0000-622fb6520000""",attachments/,1647294034
2148,20.9,188,1252,"BASILED VEGETARIAN HAM Vegi-Ham (Soy Protein) Low-Cal Conjex, Fresh Soy Bean, Black Mushrooms in a Basil Sauce (Taro Spring Roll, Brown Rice)",LFZbAInsZRRlCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRRlCAAAAAAAAA==/,"""5400b1ba-0000-0200-0000-622fb6520000""",attachments/,1647294034
2149,26.1,209,1375,"Bistecca Alla Luiggi SLICED STEAK WITH WILD MUSHROOMS, SCALLIONS, TOUCH OF COGNAC, CREAM AND RED WINE",LFZbAInsZRRmCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRRmCAAAAAAAAA==/,"""5400b2ba-0000-0200-0000-622fb6520000""",attachments/,1647294034
2150,17.1,173,1161,Linie Aquavit,LFZbAInsZRRnCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRRnCAAAAAAAAA==/,"""5400b3ba-0000-0200-0000-622fb6520000""",attachments/,1647294034
2151,15.2,85,551,"Chateauneuf du Pape La Nerthe, 1995",LFZbAInsZRRoCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRRoCAAAAAAAAA==/,"""5400b4ba-0000-0200-0000-622fb6520000""",attachments/,1647294034
2152,17.7,74,478,"Henry Varnay: Saumur, Chenin Blanc",LFZbAInsZRRpCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRRpCAAAAAAAAA==/,"""5400b5ba-0000-0200-0000-622fb6530000""",attachments/,1647294035
2153,21.2,316,2078,"Merlot, Vintners Blend, Ravenswood, 1998. (Sonoma)",LFZbAInsZRRqCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRRqCAAAAAAAAA==/,"""5400b6ba-0000-0200-0000-622fb6530000""",attachments/,1647294035
2154,27.4,395,2589,"Sauvignon Blanc, Chateau Souverain",LFZbAInsZRRrCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRRrCAAAAAAAAA==/,"""5400b7ba-0000-0200-0000-622fb6530000""",attachments/,1647294035
2155,31.1,279,1841,Ballantines,LFZbAInsZRRsCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRRsCAAAAAAAAA==/,"""5400b8ba-0000-0200-0000-622fb6530000""",attachments/,1647294035
2156,15.2,100,653,Cherries,LFZbAInsZRRtCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRRtCAAAAAAAAA==/,"""5400b9ba-0000-0200-0000-622fb6530000""",attachments/,1647294035
2157,11.2,119,802,BEVERLYS LEMON CRUMB CAKE,LFZbAInsZRRuCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRRuCAAAAAAAAA==/,"""5400baba-0000-0200-0000-622fb6530000""",attachments/,1647294035
2158,21.2,147,981,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,LFZbAInsZRRvCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRRvCAAAAAAAAA==/,"""5400bbba-0000-0200-0000-622fb6530000""",attachments/,1647294035
2159,31.7,356,2339,"Specialty Sandwiches: #4  Roasted Chicken:  Goat Cheese, Basil & Roasted Red Onions with a Rosemary Herb Dressing on Seeded Italian ... 6.25",LFZbAInsZRRwCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRRwCAAAAAAAAA==/,"""5400bcba-0000-0200-0000-622fb6530000""",attachments/,1647294035
2160,16.2,6,42,"Tocai Friulano, Borgo Conventi, 1997. (Friuli)",LFZbAInsZRRxCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRRxCAAAAAAAAA==/,"""5400bdba-0000-0200-0000-622fb6530000""",attachments/,1647294035
2161,30.0,28,184,"Sauvignon Blanc, Duckhorn Vineyards 1996 (Napa)",LFZbAInsZRRyCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRRyCAAAAAAAAA==/,"""5400beba-0000-0200-0000-622fb6540000""",attachments/,1647294036
2162,10.1,67,432,Beef w. Broccoli,LFZbAInsZRRzCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRRzCAAAAAAAAA==/,"""5400c0ba-0000-0200-0000-622fb6540000""",attachments/,1647294036
2163,25.2,21,145,"Puligny-Montrachet, Chanson 1995",LFZbAInsZRR0CAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRR0CAAAAAAAAA==/,"""5400c1ba-0000-0200-0000-622fb6540000""",attachments/,1647294036
2164,20.4,405,2656,"Chateaux Pradeaux: Bandol, Mouvedre, 03",LFZbAInsZRR1CAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRR1CAAAAAAAAA==/,"""5400c2ba-0000-0200-0000-622fb6540000""",attachments/,1647294036
2165,22.9,236,1553,"Merlot,  Casa Julia",LFZbAInsZRR2CAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRR2CAAAAAAAAA==/,"""5400c3ba-0000-0200-0000-622fb6540000""",attachments/,1647294036
2166,10.8,185,1241,Kaffee Hag,LFZbAInsZRR3CAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRR3CAAAAAAAAA==/,"""5400c4ba-0000-0200-0000-622fb6540000""",attachments/,1647294036
2167,26.6,285,1884,Hot Oatmeal  Small ...1.75   Small with Fresh Fruit    2.25  Large ...2.50   Large with Fresh Fruit ...3.00,LFZbAInsZRR4CAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRR4CAAAAAAAAA==/,"""5400c5ba-0000-0200-0000-622fb6540000""",attachments/,1647294036
2168,31.9,27,174,Thai Red Curry with marinated Tofu *,LFZbAInsZRR5CAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRR5CAAAAAAAAA==/,"""5400c6ba-0000-0200-0000-622fb6540000""",attachments/,1647294036
2169,25.5,219,1437,"Pinot Noir Saintsbury Garnet, 1996, Carneros",LFZbAInsZRR6CAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRR6CAAAAAAAAA==/,"""5400c8ba-0000-0200-0000-622fb6550000""",attachments/,1647294037
2170,30.7,192,1272,"Chablis / ER Cru Fourchaume, J-M Brocard, 1997 (Burgundy)",LFZbAInsZRR7CAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRR7CAAAAAAAAA==/,"""5400c9ba-0000-0200-0000-622fb6550000""",attachments/,1647294037
2171,21.6,396,2594,"Merlot, Vintners Blend, Ravenswood, 1998. (Sonoma)",LFZbAInsZRR8CAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRR8CAAAAAAAAA==/,"""5400cbba-0000-0200-0000-622fb6550000""",attachments/,1647294037
2172,23.6,133,895,Cinnamon Sticky Buns ...2.25,LFZbAInsZRR9CAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRR9CAAAAAAAAA==/,"""5400ccba-0000-0200-0000-622fb6550000""",attachments/,1647294037
2173,8.7,289,1916,San Pallegrino,LFZbAInsZRR+CAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRR+CAAAAAAAAA==/,"""5400ceba-0000-0200-0000-622fb6550000""",attachments/,1647294037
2174,27.2,103,678,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan",LFZbAInsZRR-CAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRR-CAAAAAAAAA==/,"""5400cfba-0000-0200-0000-622fb6550000""",attachments/,1647294037
2175,20.4,114,767,The Redeye Platter - chefs selection of maki rolls and smoked fish,LFZbAInsZRSACAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSACAAAAAAAAA==/,"""5400d0ba-0000-0200-0000-622fb6550000""",attachments/,1647294037
2176,20.6,70,451,"Chianti Classico Riserva, Villa Antonori 1995 (Tuscany)",LFZbAInsZRSBCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSBCAAAAAAAAA==/,"""5400d1ba-0000-0200-0000-622fb6550000""",attachments/,1647294037
2177,8.9,267,1756,Sesame Chicken,LFZbAInsZRSCCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSCCAAAAAAAAA==/,"""5400d3ba-0000-0200-0000-622fb6560000""",attachments/,1647294038
2178,18.4,384,2517,Plain Lobster Sauce,LFZbAInsZRSDCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSDCAAAAAAAAA==/,"""5400d4ba-0000-0200-0000-622fb6560000""",attachments/,1647294038
2179,11.7,99,650,"Chianti Classico, Remole, Frescobaldi",LFZbAInsZRSECAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSECAAAAAAAAA==/,"""5400d6ba-0000-0200-0000-622fb6560000""",attachments/,1647294038
2180,27.4,117,794,"Jarvis 1994, Napa",LFZbAInsZRSFCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSFCAAAAAAAAA==/,"""5400d7ba-0000-0200-0000-622fb6560000""",attachments/,1647294038
2181,15.3,139,930,642 Inniskillin Pearl Label Ice Wine 2002,LFZbAInsZRSGCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSGCAAAAAAAAA==/,"""5400d9ba-0000-0200-0000-622fb6560000""",attachments/,1647294038
2182,26.7,184,1231,"Groth, Chardonnay, Napa Valley, USA 1998, bottle",LFZbAInsZRSHCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSHCAAAAAAAAA==/,"""5400daba-0000-0200-0000-622fb6560000""",attachments/,1647294038
2183,24.0,382,2503,"Caramelized Pineapple & Spiced Cake, Macadamia Nut, Crumble Ginger Ice Cream",LFZbAInsZRSICAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSICAAAAAAAAA==/,"""5400dbba-0000-0200-0000-622fb6560000""",attachments/,1647294038
2184,20.8,242,1596,San Pellegrino Sparkling Water,LFZbAInsZRSJCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSJCAAAAAAAAA==/,"""5400dcba-0000-0200-0000-622fb6560000""",attachments/,1647294038
2185,14.0,241,1593,Bean Curd w. Hot Sauce (meat),LFZbAInsZRSKCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSKCAAAAAAAAA==/,"""5400ddba-0000-0200-0000-622fb6560000""",attachments/,1647294038
2186,8.8,63,402,Baby Back Pork Ribs,LFZbAInsZRSLCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSLCAAAAAAAAA==/,"""5400deba-0000-0200-0000-622fb6570000""",attachments/,1647294039
2187,18.9,277,1826,"NUITS ST. GEORGE, DOMAINE DE LARLOT, PREMIER CRU 95",LFZbAInsZRSMCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSMCAAAAAAAAA==/,"""5400dfba-0000-0200-0000-622fb6570000""",attachments/,1647294039
2188,17.5,270,1778,Fried Fish (2) w. Beef Fried Rice,LFZbAInsZRSNCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSNCAAAAAAAAA==/,"""5400e1ba-0000-0200-0000-622fb6570000""",attachments/,1647294039
2189,26.1,149,993,Roast Beef  Sandwich,LFZbAInsZRSOCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSOCAAAAAAAAA==/,"""5400e3ba-0000-0200-0000-622fb6570000""",attachments/,1647294039
2190,9.1,146,972,salad of soba noodles with marinated vegetables,LFZbAInsZRSPCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSPCAAAAAAAAA==/,"""5400e4ba-0000-0200-0000-622fb6570000""",attachments/,1647294039
2191,16.7,65,417,Cinnamon Sticky Buns ...2.25,LFZbAInsZRSQCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSQCAAAAAAAAA==/,"""5400e5ba-0000-0200-0000-622fb6570000""",attachments/,1647294039
2192,9.5,146,979,"Pinot Grigio Benefizium Porer, Alois Lageder, Alto Adige, Italy 1999",LFZbAInsZRSRCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSRCAAAAAAAAA==/,"""5400e7ba-0000-0200-0000-622fb6570000""",attachments/,1647294039
2193,21.5,29,191,Roast Beef  Sandwich,LFZbAInsZRSSCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSSCAAAAAAAAA==/,"""5400e9ba-0000-0200-0000-622fb6570000""",attachments/,1647294039
2194,34.8,319,2100,Radish Salad with Parmesan & Arugula,LFZbAInsZRSTCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSTCAAAAAAAAA==/,"""5400eaba-0000-0200-0000-622fb6570000""",attachments/,1647294039
2195,27.9,167,1119,"Puligny-Montrachet, Les Chalumeaux, Matrot, 1999 (Burgundy)",LFZbAInsZRSUCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSUCAAAAAAAAA==/,"""5400ebba-0000-0200-0000-622fb6570000""",attachments/,1647294039
2196,24.5,102,671,"Sauvignon Blanc Babich, 1997, New Zealand",LFZbAInsZRSVCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSVCAAAAAAAAA==/,"""5400ecba-0000-0200-0000-622fb6580000""",attachments/,1647294040
2197,10.1,68,435,Roquefort Dressing,LFZbAInsZRSWCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSWCAAAAAAAAA==/,"""5400edba-0000-0200-0000-622fb6580000""",attachments/,1647294040
2198,20.8,196,1299,Petit Fours,LFZbAInsZRSXCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSXCAAAAAAAAA==/,"""5400eeba-0000-0200-0000-622fb6580000""",attachments/,1647294040
2199,15.4,345,2267,"CABERNET SAUVIGNON, Rutherford, Beaulieu",LFZbAInsZRSYCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSYCAAAAAAAAA==/,"""5400f0ba-0000-0200-0000-622fb6580000""",attachments/,1647294040
2200,24.7,128,863,"Stags Leap 1995, Napa",LFZbAInsZRSZCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSZCAAAAAAAAA==/,"""5400f1ba-0000-0200-0000-622fb6580000""",attachments/,1647294040
2201,16.8,231,1515,"Mercurey Faiveley 1994, Clos des Myglands",LFZbAInsZRSaCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSaCAAAAAAAAA==/,"""5400f4ba-0000-0200-0000-622fb6580000""",attachments/,1647294040
2202,32.5,136,911,"Pollo Tre colori BREAST OF CHICKEN WITH BRAISED RADICCHIO, ARUGOLA, ENDIVE & PLUM TOMATOES",LFZbAInsZRSbCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSbCAAAAAAAAA==/,"""5400f5ba-0000-0200-0000-622fb6580000""",attachments/,1647294040
2203,18.7,123,828,PLUM TORTE,LFZbAInsZRScCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRScCAAAAAAAAA==/,"""5400f6ba-0000-0200-0000-622fb6580000""",attachments/,1647294040
2204,15.8,217,1422,Fried Fish (2) w. Plain Fried Rice,LFZbAInsZRSdCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSdCAAAAAAAAA==/,"""5400f7ba-0000-0200-0000-622fb6580000""",attachments/,1647294040
2205,29.4,55,349,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,LFZbAInsZRSeCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSeCAAAAAAAAA==/,"""5400f8ba-0000-0200-0000-622fb6590000""",attachments/,1647294041
2206,15.1,402,2636,"Grilled Veal chop, sauteed mushrooms & rosemary",LFZbAInsZRSfCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSfCAAAAAAAAA==/,"""5400faba-0000-0200-0000-622fb6590000""",attachments/,1647294041
2207,21.4,155,1039,Chilled Calamari and Shrimp,LFZbAInsZRSgCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSgCAAAAAAAAA==/,"""5400fbba-0000-0200-0000-622fb6590000""",attachments/,1647294041
2208,16.0,107,715,"Fettuccine Carbonara FETTUCCINE WITH BACON, CHEESE, ONIONS & EGG",LFZbAInsZRShCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRShCAAAAAAAAA==/,"""5400fcba-0000-0200-0000-622fb6590000""",attachments/,1647294041
2209,21.9,61,388,"Portuguese Fishermans Stew. Cod, Mussels, Clams and Chorizo in a Saffron Tomato Broth...Garlick Toasts",LFZbAInsZRSiCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSiCAAAAAAAAA==/,"""5400fdba-0000-0200-0000-622fb6590000""",attachments/,1647294041
2210,18.0,15,106,Krispy Kream Doughnuts ... .80,LFZbAInsZRSjCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSjCAAAAAAAAA==/,"""5400feba-0000-0200-0000-622fb6590000""",attachments/,1647294041
2211,33.2,91,586,Quady Essensia 95,LFZbAInsZRSkCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSkCAAAAAAAAA==/,"""5400ffba-0000-0200-0000-622fb6590000""",attachments/,1647294041
2212,25.4,198,1315,"Liberty School 1995, Coastal Oaks",LFZbAInsZRSlCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSlCAAAAAAAAA==/,"""540000bb-0000-0200-0000-622fb6590000""",attachments/,1647294041
2213,26.5,164,1095,Herbed garlic and goat cheese feta beignet on fresh organic field greens tossed in a golden apple viniagrette with buttered candied macadmia nuts.  Eight,LFZbAInsZRSmCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSmCAAAAAAAAA==/,"""540001bb-0000-0200-0000-622fb6590000""",attachments/,1647294041
2214,22.7,38,243,Capellini Frutti Di Mare ANGEL HAIR WITH SEAFOOD & TOMATO SAUCE,LFZbAInsZRSnCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSnCAAAAAAAAA==/,"""540002bb-0000-0200-0000-622fb6590000""",attachments/,1647294041
2215,19.0,9,65,Assorted Teas*,LFZbAInsZRSoCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSoCAAAAAAAAA==/,"""540003bb-0000-0200-0000-622fb65a0000""",attachments/,1647294042
2216,28.6,412,2699,2004 SAUVIGNON Western Cape Sincerely Neil Ellis,LFZbAInsZRSpCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSpCAAAAAAAAA==/,"""540005bb-0000-0200-0000-622fb65a0000""",attachments/,1647294042
2217,18.8,54,343,"Cold Lobster Plate: lobster, shrimp & scallops & three vegetable antipasti",LFZbAInsZRSqCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSqCAAAAAAAAA==/,"""540006bb-0000-0200-0000-622fb65a0000""",attachments/,1647294042
2218,33.4,412,2700,TOASTED ORANGE SAVARIN,LFZbAInsZRSrCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSrCAAAAAAAAA==/,"""540007bb-0000-0200-0000-622fb65a0000""",attachments/,1647294042
2219,15.8,302,1987,Canned Soda ... ..90,LFZbAInsZRSsCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSsCAAAAAAAAA==/,"""540008bb-0000-0200-0000-622fb65a0000""",attachments/,1647294042
2220,34.4,34,224,"Veuve Cliquot, La Grande Dame, 1989",LFZbAInsZRStCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRStCAAAAAAAAA==/,"""540009bb-0000-0200-0000-622fb65a0000""",attachments/,1647294042
2221,23.9,15,101,FRIED CLAM,LFZbAInsZRSuCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSuCAAAAAAAAA==/,"""54000abb-0000-0200-0000-622fb65a0000""",attachments/,1647294042
2222,20.1,64,407,Creamed Spinach,LFZbAInsZRSvCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSvCAAAAAAAAA==/,"""54000bbb-0000-0200-0000-622fb65a0000""",attachments/,1647294042
2223,21.0,182,1214,"White Meritage, Conundrum, Caymus Vinyards, 1999 (Napa Valley)",LFZbAInsZRSwCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSwCAAAAAAAAA==/,"""54000dbb-0000-0200-0000-622fb65a0000""",attachments/,1647294042
2224,33.9,364,2386,Calvados Busnel Hors dAge,LFZbAInsZRSxCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSxCAAAAAAAAA==/,"""54000ebb-0000-0200-0000-622fb65b0000""",attachments/,1647294043
2225,26.2,316,2079,Fried Fish (2) w. Pork Fried Rice,LFZbAInsZRSyCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSyCAAAAAAAAA==/,"""54000fbb-0000-0200-0000-622fb65b0000""",attachments/,1647294043
2226,10.6,47,297,Sea sCALLOPS,LFZbAInsZRSzCAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRSzCAAAAAAAAA==/,"""540010bb-0000-0200-0000-622fb65b0000""",attachments/,1647294043
2227,27.4,389,2552,Presidente,LFZbAInsZRS0CAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRS0CAAAAAAAAA==/,"""540012bb-0000-0200-0000-622fb65b0000""",attachments/,1647294043
2228,17.4,283,1865,Manhattan clam chowder,LFZbAInsZRS1CAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRS1CAAAAAAAAA==/,"""540013bb-0000-0200-0000-622fb65b0000""",attachments/,1647294043
2229,28.0,413,2712,Smoked Chub Fillet,LFZbAInsZRS2CAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRS2CAAAAAAAAA==/,"""540014bb-0000-0200-0000-622fb65b0000""",attachments/,1647294043
2230,32.3,208,1368,"Grilled Lamb Chops - mashed potato, haricot vert, and a garlic wine sauce",LFZbAInsZRS3CAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRS3CAAAAAAAAA==/,"""540015bb-0000-0200-0000-622fb65b0000""",attachments/,1647294043
2231,11.3,37,242,The Great Dessert Plate,LFZbAInsZRS4CAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRS4CAAAAAAAAA==/,"""540017bb-0000-0200-0000-622fb65b0000""",attachments/,1647294043
2232,30.2,373,2449,"Oysters. Six on the half shell...several varieties available...with your choice of Lemon and Pepper, Champagne Migonette, Grated Horseradish, Green Tabasco or Cocktail Sauce",LFZbAInsZRS5CAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRS5CAAAAAAAAA==/,"""540018bb-0000-0200-0000-622fb65b0000""",attachments/,1647294043
2233,19.7,75,481,"Daurade tartare, extra virgin olive oil",LFZbAInsZRS6CAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRS6CAAAAAAAAA==/,"""540019bb-0000-0200-0000-622fb65b0000""",attachments/,1647294043
2234,21.6,42,271,Chicken Mulligatawny,LFZbAInsZRS7CAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRS7CAAAAAAAAA==/,"""54001abb-0000-0200-0000-622fb65c0000""",attachments/,1647294044
2235,15.5,390,2557,POLENTA,LFZbAInsZRS8CAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRS8CAAAAAAAAA==/,"""54001bbb-0000-0200-0000-622fb65c0000""",attachments/,1647294044
2236,19.3,258,1702,Decaf coffee or Herbal Tea ... ..96 ... 1.18 ... 1.44,LFZbAInsZRS9CAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRS9CAAAAAAAAA==/,"""54001cbb-0000-0200-0000-622fb65c0000""",attachments/,1647294044
2237,16.3,372,2442,Zuppe Del Giorno SOUP OF THE DAY,LFZbAInsZRS+CAAAAAAAAA==,dbs/LFZbAA==/colls/LFZbAInsZRQ=/docs/LFZbAInsZRS+CAAAAAAAAA==/,"""54001dbb-0000-0200-0000-622fb65c0000""",attachments/,1647294044
