,price,restaurant_id,data_id,name,cost,profit
2034,27.6,311,2046,"Cabernet Sauvignon, Duckhorn, 1986. (Napa Valley)",23.02796145805018,4.572038541949823
2035,26.7,264,1741,Fried Shrimp (15) w. French Fries,23.02796145805018,3.6720385419498207
2036,17.7,211,1387,"Malbec, Bianchi, 1997. (Argentina)",23.02796145805018,-5.327961458050179
2037,19.7,17,118,"Domaine Carneros, Brut, 1992, Napa",23.02796145805018,-3.3279614580501793
2038,9.4,142,945,1/2 Lobster,23.02796145805018,-13.627961458050178
2039,24.3,395,2586,Soup du Jour,23.02796145805018,1.2720385419498221
2040,22.3,280,1847,"HAWAIIAN FIVE STYLES Scallop, lobster, chicken, shrimp & pork sauteed in chefs special sauce w. baby corn, straw mushrooms & Chinese vegetables.",23.02796145805018,-0.7279614580501779
2041,18.7,90,585,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve,23.02796145805018,-4.327961458050179
2042,24.4,394,2583,Margaux,23.02796145805018,1.37203854194982
2043,29.1,196,1298,Root Beer ... 1.75,23.02796145805018,6.072038541949823
2044,29.5,236,1556,Scallion Pancakes,23.02796145805018,6.472038541949821
2045,34.2,397,2603,Hot Apple Cider,23.02796145805018,11.172038541949824
2046,15.7,3,22,1/2 Crab Mayonnaise,23.02796145805018,-7.327961458050179
2047,26.3,135,906,"Mexicano - latte, chocolate sauce & whipped cream",23.02796145805018,3.272038541949822
2048,20.8,200,1327,Duvel,23.02796145805018,-2.227961458050178
2049,17.2,375,2462,Roast Monkfish with Porcini & Parsley,23.02796145805018,-5.827961458050179
2050,26.8,285,1886,"Maryland Crab Cake. With Apple and Mesclun Salad, Cider-Mustard Vinaigrette",23.02796145805018,3.772038541949822
2051,26.8,145,968,"Barolo Vigna Gattera, Gianfranco Bovio 1990 DOCG (Piedmont)",23.02796145805018,3.772038541949822
2052,28.3,260,1710,Kung Po Shrimp,23.02796145805018,5.272038541949822
2053,31.3,368,2418,Stella Artois,23.02796145805018,8.272038541949822
2054,28.7,107,709,"Cabernet Sauvignon, Girard, 1996. (Napa Valley)",23.02796145805018,5.672038541949821
2055,22.2,48,303,San Francisco Cioppino - fish and shellfish stew with Maya shrimp & Crostino,23.02796145805018,-0.8279614580501793
2056,14.4,214,1405,Spaghetti Bolognese,23.02796145805018,-8.627961458050178
2057,28.8,159,1067,Buffalo Chicken Wings,23.02796145805018,5.772038541949822
2058,33.9,207,1361,"Chateauneuf-du-Pape, Chateau Mont-Redon, Rhone, France 1998",23.02796145805018,10.87203854194982
2059,23.9,343,2255,"Greco di Tufo, Feudi di San Gregorio 1996 (Campania)",23.02796145805018,0.87203854194982
2060,16.2,2,13,KITCHEN-MADE HEADCHEESE with a sweet onion relish,23.02796145805018,-6.827961458050179
2061,11.8,345,2266,"Wraps: W4  Chicken Fajita Black Beans, Vermont Cheddar & Monterey Jack Cheese, Chopped Tomato & Avocado ... 6.25",23.02796145805018,-11.227961458050178
2062,22.8,5,36,Fresh Blackened Cajun Grouper,23.02796145805018,-0.22796145805017787
2063,32.0,293,1939,Mr. Schnellers THIN-SLICED HAM WITH FRESH HORSERADISH & LENTIL SALAD,23.02796145805018,8.972038541949821
2064,20.2,150,1007,Hunan Beef,23.02796145805018,-2.8279614580501793
2065,17.1,81,521,"Ravioli Di Carne Aurora FILLED WITH MEAT SAUCE, RICOTTA CHEESE & TOMATO SAUCE",23.02796145805018,-5.927961458050177
2066,18.5,49,309,miso marinated spanish mackerel with shiso rice and pickled cucumbers,23.02796145805018,-4.527961458050179
2067,14.1,51,323,miso marinated spanish mackerel with shiso rice and pickled cucumbers,23.02796145805018,-8.927961458050179
2068,14.5,333,2193,"Warm asparagus, vinaigrette",23.02796145805018,-8.527961458050179
2069,26.6,182,1216,Rice Pilaf with Orzo,23.02796145805018,3.572038541949823
2070,27.2,48,300,"Montepulciano, Masciarelli",23.02796145805018,4.172038541949821
2071,17.0,180,1207,Flavored Coffee of the day ... ..96 ... 1.18 ... 1.44,23.02796145805018,-6.027961458050179
2072,9.3,327,2157,Cobb Salad Royale with Lobster,23.02796145805018,-13.727961458050178
2073,28.8,378,2480,"CABERNET OF EGER 93, Lauder/Lang Vineyards",23.02796145805018,5.772038541949822
2074,17.4,2,12,Dr. Pepper,23.02796145805018,-5.62796145805018
2075,28.0,334,2202,House Special Mai Fun,23.02796145805018,4.972038541949821
2076,29.6,72,463,GRILLED ATLANTIC SALMON grilled summer vegetables,23.02796145805018,6.572038541949823
2077,29.8,320,2105,"Chianti Classico Fonterutoli, 1995",23.02796145805018,6.772038541949822
2078,21.4,64,412,Zwetschgenwasser,23.02796145805018,-1.62796145805018
2079,21.0,333,2197,"Sonoma-Cutrer 1996, Russian River",23.02796145805018,-2.0279614580501786
2080,19.1,9,63,Soup du Jour,23.02796145805018,-3.927961458050177
2081,18.0,129,867,Littleneck Clams on Ice,23.02796145805018,-5.027961458050179
2082,29.7,250,1648,"Eyrie Vineyards 1996, Willamette, Oregon",23.02796145805018,6.672038541949821
2083,15.5,79,505,Spring Water ... 1.50/2.50,23.02796145805018,-7.527961458050179
2084,15.6,106,703,Framboise,23.02796145805018,-7.427961458050179
2085,30.1,78,504,Hunan Beef,23.02796145805018,7.072038541949823
2086,15.6,199,1318,Cheese Omelette WITH MOZZARELLA AND AMERICAN CHEESE,23.02796145805018,-7.427961458050179
2087,16.0,404,2647,2007 ASSYRTIKO Santorini Sigalas,23.02796145805018,-7.027961458050179
2088,33.5,233,1531,Charles Heidsieck,23.02796145805018,10.472038541949821
2089,20.6,114,771,"Barolo, Sigillo dAbate Rsv, 1991",23.02796145805018,-2.427961458050177
2090,34.9,388,2541,Loup de Mer - with cockles and organic vegetables in its own broth,23.02796145805018,11.87203854194982
2091,29.0,100,658,Topi-Maki and Mixed Salad,23.02796145805018,5.972038541949821
2092,14.5,409,2681,"Cabernet Sauvignon, Duckhorn, 1986. (Napa Valley)",23.02796145805018,-8.527961458050179
2093,33.9,57,365,"Muscat, Beaumes de Venise",23.02796145805018,10.87203854194982
2094,20.4,417,2738,Barbecue Chicken Grill Sandwich,23.02796145805018,-2.62796145805018
2095,28.5,34,221,Mixed Grill Balthazar,23.02796145805018,5.472038541949821
2096,29.1,103,682,Fresh Black Squid Ink Linguini with shrimp in spicy marinara sauce,23.02796145805018,6.072038541949823
2097,12.8,60,386,Sanka,23.02796145805018,-10.227961458050178
2098,10.7,292,1930,"Mediterranean Salad:  Marinated Grilled Chicken, Roasted Red Peppers & Avacado over a Crisp Garden Salad (Cajun Chicken also available) ... 5.95",23.02796145805018,-12.32796145805018
2099,32.4,224,1468,Jonah Crab Claws. On ice,23.02796145805018,9.37203854194982
2100,10.6,345,2265,Negroni,23.02796145805018,-12.427961458050179
2101,35.1,291,1926,"SHEPHERDS PIE CROQUETTES Minced Vegetables Surrounded by Mashed Potatoes in a croquette (Basil Moo Shu Roll, Pickled Cabbage)",23.02796145805018,12.072038541949823
2102,10.2,161,1076,"Bistecca Al Barolo MEDALLION STEAK SAUTEED WITH GARLIC, MUSHROOM IN A BAROLO SAUCE",23.02796145805018,-12.82796145805018
2103,32.8,275,1811,Smoked Scottish Salmon,23.02796145805018,9.772038541949819
2104,18.5,305,2014,Champagne Apertifs,23.02796145805018,-4.527961458050179
2105,16.5,304,2008,"Filet Mignon  - wild mushrooms, cabernet sauvignon reduction and mashed potatoes",23.02796145805018,-6.527961458050179
2106,21.4,318,2089,Camembert,23.02796145805018,-1.62796145805018
2107,15.5,305,2012,Asparagus salad with aromatic herbs and egg dressing,23.02796145805018,-7.527961458050179
2108,13.5,289,1911,"Lungarotti, Rubesco Riserva Montichhio Vineyard 1988 (Umbrian)",23.02796145805018,-9.527961458050179
2109,20.2,284,1871,"Cobb Salad:  Poached Chicken Breast, Sliced Avacado, Sprouts, Mushrooms over our Crisp Garden Salad ... 5.95",23.02796145805018,-2.8279614580501793
2110,12.8,367,2405,Avocat aux Crevettes avocado and shrimp salad with tarragon mayonnaise,23.02796145805018,-10.227961458050178
2111,28.6,371,2437,Kaffee Hag,23.02796145805018,5.572038541949823
2112,11.7,406,2661,Mushroom and Cheese Pizza,23.02796145805018,-11.32796145805018
2113,27.6,251,1657,"HAWAIIAN FIVE STYLES Scallop, lobster, chicken, shrimp & pork sauteed in chefs special sauce w. baby corn, straw mushrooms & Chinese vegetables.",23.02796145805018,4.572038541949823
2114,27.9,294,1943,"Cabernet Sauvignon, Duckhorn, 1986. (Napa Valley)",23.02796145805018,4.87203854194982
2115,15.0,123,832,Chargrilled Rack of Lamb with Fried Green Tomatoes,23.02796145805018,-8.027961458050179
2116,17.5,151,1012,Tagliata Di Manzo SLICED SIRLOIN STEAK GARNISHED WITH ARUGOLA,23.02796145805018,-5.527961458050179
2117,16.3,115,779,"Domaine Carneros, Brut, 1992, Napa",23.02796145805018,-6.727961458050178
2118,19.8,355,2330,Moules Frites,23.02796145805018,-3.227961458050178
2119,9.5,408,2676,"Breganze de Breganze, Maculan",23.02796145805018,-13.527961458050179
2120,26.4,120,812,Steamed Brown Rice,23.02796145805018,3.37203854194982
2121,24.3,229,1507,Salmon Alla Griglia GRILL SALMON WITH DIJON SAUCE,23.02796145805018,1.2720385419498221
2122,28.5,235,1550,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,23.02796145805018,5.472038541949821
2123,23.2,323,2122,"Valpolicella, Quintarelli 1993",23.02796145805018,0.1720385419498207
2124,19.4,13,87,"Chateauneuf-du-Pape, Chateau Mont-Redon, Rhone, France 1998",23.02796145805018,-3.62796145805018
2125,37.4,319,2095,Joes All American Pizza,23.02796145805018,14.37203854194982
2126,13.9,420,2757,Redeye Fried Potatoes,23.02796145805018,-9.127961458050178
2127,32.7,325,2141,"Frogs Leap, 1995, Napa",23.02796145805018,9.672038541949824
2128,29.2,12,82,Hamburger,23.02796145805018,6.172038541949821
2129,13.8,276,1820,"Vegetarian EGGPLANT, ZUCCHINI, RED AND YELLOW ROAST PEPPERS, SUNDRIED TOMATOES AND BASIL",23.02796145805018,-9.227961458050178
2130,20.0,130,871,"Primitivo, A. Mano",23.02796145805018,-3.0279614580501786
2131,31.2,134,902,"Ferrando: Piedmont, Erbaluce",23.02796145805018,8.17203854194982
2132,27.2,29,192,Beef Mai Fun,23.02796145805018,4.172038541949821
2133,22.5,89,573,Moo Shu Vegetable w. 4 Pancakes,23.02796145805018,-0.5279614580501786
2134,29.5,159,1065,Beef w. Eggplant,23.02796145805018,6.472038541949821
2135,19.6,358,2352,"Cabernet Sauvignon, River Oaks",23.02796145805018,-3.427961458050177
2136,26.1,293,1935,"Saintsbury Reserve, 1995, Carneros",23.02796145805018,3.072038541949823
2137,24.2,180,1204,Gordons Gin,23.02796145805018,1.1720385419498207
2138,22.0,197,1311,"Flounder Fillet. Plain, simple and delicious...broiled or baked with buttery Bread Crumbs...with Seasonal Vegetables and choice of one Side",23.02796145805018,-1.0279614580501786
2139,15.6,400,2619,Beef w. Curry Sauce,23.02796145805018,-7.427961458050179
2140,31.5,317,2087,Gundellini Champagne aperitif,23.02796145805018,8.472038541949821
2141,25.9,168,1122,"Specialty Sandwiches: #1  Cajun Chicken: Low Fat Alpine Lace Cheese, Radicchio with a Yogurt Dill Dressing on Country Italian Bread ... 6.25",23.02796145805018,2.87203854194982
2142,21.3,420,2761,"Shrimp & Chicken, Hunan Style Jumbo shrimp & chicken sauteed w. baby corn, straw mushrooms, red pepper & garden vegetable in Hunan style.",23.02796145805018,-1.7279614580501779
2143,16.8,420,2758,"Hermitage La Sizeranne 91/93, Chapoutier",23.02796145805018,-6.227961458050178
2144,12.8,51,324,Redeye Dill Gravlax Salmon,23.02796145805018,-10.227961458050178
2145,21.4,57,361,House Special Chow Mein,23.02796145805018,-1.62796145805018
2146,23.5,303,1998,Bluefish,23.02796145805018,0.4720385419498214
2147,17.7,222,1458,FILETTI DI SOGLIOLA CON ZUCCHINE E CARCIOFI,23.02796145805018,-5.327961458050179
2148,20.9,188,1252,"BASILED VEGETARIAN HAM Vegi-Ham (Soy Protein) Low-Cal Conjex, Fresh Soy Bean, Black Mushrooms in a Basil Sauce (Taro Spring Roll, Brown Rice)",23.02796145805018,-2.12796145805018
2149,26.1,209,1375,"Bistecca Alla Luiggi SLICED STEAK WITH WILD MUSHROOMS, SCALLIONS, TOUCH OF COGNAC, CREAM AND RED WINE",23.02796145805018,3.072038541949823
2150,17.1,173,1161,Linie Aquavit,23.02796145805018,-5.927961458050177
2151,15.2,85,551,"Chateauneuf du Pape La Nerthe, 1995",23.02796145805018,-7.827961458050179
2152,17.7,74,478,"Henry Varnay: Saumur, Chenin Blanc",23.02796145805018,-5.327961458050179
2153,21.2,316,2078,"Merlot, Vintners Blend, Ravenswood, 1998. (Sonoma)",23.02796145805018,-1.8279614580501793
2154,27.4,395,2589,"Sauvignon Blanc, Chateau Souverain",23.02796145805018,4.37203854194982
2155,31.1,279,1841,Ballantines,23.02796145805018,8.072038541949823
2156,15.2,100,653,Cherries,23.02796145805018,-7.827961458050179
2157,11.2,119,802,BEVERLYS LEMON CRUMB CAKE,23.02796145805018,-11.82796145805018
2158,21.2,147,981,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,23.02796145805018,-1.8279614580501793
2159,31.7,356,2339,"Specialty Sandwiches: #4  Roasted Chicken:  Goat Cheese, Basil & Roasted Red Onions with a Rosemary Herb Dressing on Seeded Italian ... 6.25",23.02796145805018,8.67203854194982
2160,16.2,6,42,"Tocai Friulano, Borgo Conventi, 1997. (Friuli)",23.02796145805018,-6.827961458050179
2161,30.0,28,184,"Sauvignon Blanc, Duckhorn Vineyards 1996 (Napa)",23.02796145805018,6.972038541949821
2162,10.1,67,432,Beef w. Broccoli,23.02796145805018,-12.927961458050179
2163,25.2,21,145,"Puligny-Montrachet, Chanson 1995",23.02796145805018,2.1720385419498207
2164,20.4,405,2656,"Chateaux Pradeaux: Bandol, Mouvedre, 03",23.02796145805018,-2.62796145805018
2165,22.9,236,1553,"Merlot,  Casa Julia",23.02796145805018,-0.12796145805018
2166,10.8,185,1241,Kaffee Hag,23.02796145805018,-12.227961458050178
2167,26.6,285,1884,Hot Oatmeal  Small ...1.75   Small with Fresh Fruit    2.25  Large ...2.50   Large with Fresh Fruit ...3.00,23.02796145805018,3.572038541949823
2168,31.9,27,174,Thai Red Curry with marinated Tofu *,23.02796145805018,8.87203854194982
2169,25.5,219,1437,"Pinot Noir Saintsbury Garnet, 1996, Carneros",23.02796145805018,2.4720385419498214
2170,30.7,192,1272,"Chablis / ER Cru Fourchaume, J-M Brocard, 1997 (Burgundy)",23.02796145805018,7.672038541949821
2171,21.6,396,2594,"Merlot, Vintners Blend, Ravenswood, 1998. (Sonoma)",23.02796145805018,-1.4279614580501772
2172,23.6,133,895,Cinnamon Sticky Buns ...2.25,23.02796145805018,0.5720385419498228
2173,8.7,289,1916,San Pallegrino,23.02796145805018,-14.32796145805018
2174,27.2,103,678,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan",23.02796145805018,4.172038541949821
2175,20.4,114,767,The Redeye Platter - chefs selection of maki rolls and smoked fish,23.02796145805018,-2.62796145805018
2176,20.6,70,451,"Chianti Classico Riserva, Villa Antonori 1995 (Tuscany)",23.02796145805018,-2.427961458050177
2177,8.9,267,1756,Sesame Chicken,23.02796145805018,-14.127961458050178
2178,18.4,384,2517,Plain Lobster Sauce,23.02796145805018,-4.62796145805018
2179,11.7,99,650,"Chianti Classico, Remole, Frescobaldi",23.02796145805018,-11.32796145805018
2180,27.4,117,794,"Jarvis 1994, Napa",23.02796145805018,4.37203854194982
2181,15.3,139,930,642 Inniskillin Pearl Label Ice Wine 2002,23.02796145805018,-7.727961458050178
2182,26.7,184,1231,"Groth, Chardonnay, Napa Valley, USA 1998, bottle",23.02796145805018,3.6720385419498207
2183,24.0,382,2503,"Caramelized Pineapple & Spiced Cake, Macadamia Nut, Crumble Ginger Ice Cream",23.02796145805018,0.9720385419498214
2184,20.8,242,1596,San Pellegrino Sparkling Water,23.02796145805018,-2.227961458050178
2185,14.0,241,1593,Bean Curd w. Hot Sauce (meat),23.02796145805018,-9.027961458050179
2186,8.8,63,402,Baby Back Pork Ribs,23.02796145805018,-14.227961458050178
2187,18.9,277,1826,"NUITS ST. GEORGE, DOMAINE DE LARLOT, PREMIER CRU 95",23.02796145805018,-4.12796145805018
2188,17.5,270,1778,Fried Fish (2) w. Beef Fried Rice,23.02796145805018,-5.527961458050179
2189,26.1,149,993,Roast Beef  Sandwich,23.02796145805018,3.072038541949823
2190,9.1,146,972,salad of soba noodles with marinated vegetables,23.02796145805018,-13.927961458050179
2191,16.7,65,417,Cinnamon Sticky Buns ...2.25,23.02796145805018,-6.327961458050179
2192,9.5,146,979,"Pinot Grigio Benefizium Porer, Alois Lageder, Alto Adige, Italy 1999",23.02796145805018,-13.527961458050179
2193,21.5,29,191,Roast Beef  Sandwich,23.02796145805018,-1.5279614580501786
2194,34.8,319,2100,Radish Salad with Parmesan & Arugula,23.02796145805018,11.772038541949819
2195,27.9,167,1119,"Puligny-Montrachet, Les Chalumeaux, Matrot, 1999 (Burgundy)",23.02796145805018,4.87203854194982
2196,24.5,102,671,"Sauvignon Blanc Babich, 1997, New Zealand",23.02796145805018,1.4720385419498214
2197,10.1,68,435,Roquefort Dressing,23.02796145805018,-12.927961458050179
2198,20.8,196,1299,Petit Fours,23.02796145805018,-2.227961458050178
2199,15.4,345,2267,"CABERNET SAUVIGNON, Rutherford, Beaulieu",23.02796145805018,-7.627961458050178
2200,24.7,128,863,"Stags Leap 1995, Napa",23.02796145805018,1.6720385419498207
2201,16.8,231,1515,"Mercurey Faiveley 1994, Clos des Myglands",23.02796145805018,-6.227961458050178
2202,32.5,136,911,"Pollo Tre colori BREAST OF CHICKEN WITH BRAISED RADICCHIO, ARUGOLA, ENDIVE & PLUM TOMATOES",23.02796145805018,9.472038541949821
2203,18.7,123,828,PLUM TORTE,23.02796145805018,-4.327961458050179
2204,15.8,217,1422,Fried Fish (2) w. Plain Fried Rice,23.02796145805018,-7.227961458050178
2205,29.4,55,349,CHILLED BUTTERNUT SQUASH SOUP WITH DILL,23.02796145805018,6.37203854194982
2206,15.1,402,2636,"Grilled Veal chop, sauteed mushrooms & rosemary",23.02796145805018,-7.927961458050179
2207,21.4,155,1039,Chilled Calamari and Shrimp,23.02796145805018,-1.62796145805018
2208,16.0,107,715,"Fettuccine Carbonara FETTUCCINE WITH BACON, CHEESE, ONIONS & EGG",23.02796145805018,-7.027961458050179
2209,21.9,61,388,"Portuguese Fishermans Stew. Cod, Mussels, Clams and Chorizo in a Saffron Tomato Broth...Garlick Toasts",23.02796145805018,-1.12796145805018
2210,18.0,15,106,Krispy Kream Doughnuts ... .80,23.02796145805018,-5.027961458050179
2211,33.2,91,586,Quady Essensia 95,23.02796145805018,10.172038541949824
2212,25.4,198,1315,"Liberty School 1995, Coastal Oaks",23.02796145805018,2.37203854194982
2213,26.5,164,1095,Herbed garlic and goat cheese feta beignet on fresh organic field greens tossed in a golden apple viniagrette with buttered candied macadmia nuts.  Eight,23.02796145805018,3.4720385419498214
2214,22.7,38,243,Capellini Frutti Di Mare ANGEL HAIR WITH SEAFOOD & TOMATO SAUCE,23.02796145805018,-0.3279614580501793
2215,19.0,9,65,Assorted Teas*,23.02796145805018,-4.027961458050179
2216,28.6,412,2699,2004 SAUVIGNON Western Cape Sincerely Neil Ellis,23.02796145805018,5.572038541949823
2217,18.8,54,343,"Cold Lobster Plate: lobster, shrimp & scallops & three vegetable antipasti",23.02796145805018,-4.227961458050178
2218,33.4,412,2700,TOASTED ORANGE SAVARIN,23.02796145805018,10.37203854194982
2219,15.8,302,1987,Canned Soda ... ..90,23.02796145805018,-7.227961458050178
2220,34.4,34,224,"Veuve Cliquot, La Grande Dame, 1989",23.02796145805018,11.37203854194982
2221,23.9,15,101,FRIED CLAM,23.02796145805018,0.87203854194982
2222,20.1,64,407,Creamed Spinach,23.02796145805018,-2.927961458050177
2223,21.0,182,1214,"White Meritage, Conundrum, Caymus Vinyards, 1999 (Napa Valley)",23.02796145805018,-2.0279614580501786
2224,33.9,364,2386,Calvados Busnel Hors dAge,23.02796145805018,10.87203854194982
2225,26.2,316,2079,Fried Fish (2) w. Pork Fried Rice,23.02796145805018,3.1720385419498207
2226,10.6,47,297,Sea sCALLOPS,23.02796145805018,-12.427961458050179
2227,27.4,389,2552,Presidente,23.02796145805018,4.37203854194982
2228,17.4,283,1865,Manhattan clam chowder,23.02796145805018,-5.62796145805018
2229,28.0,413,2712,Smoked Chub Fillet,23.02796145805018,4.972038541949821
2230,32.3,208,1368,"Grilled Lamb Chops - mashed potato, haricot vert, and a garlic wine sauce",23.02796145805018,9.272038541949819
2231,11.3,37,242,The Great Dessert Plate,23.02796145805018,-11.727961458050178
2232,30.2,373,2449,"Oysters. Six on the half shell...several varieties available...with your choice of Lemon and Pepper, Champagne Migonette, Grated Horseradish, Green Tabasco or Cocktail Sauce",23.02796145805018,7.172038541949821
2233,19.7,75,481,"Daurade tartare, extra virgin olive oil",23.02796145805018,-3.3279614580501793
2234,21.6,42,271,Chicken Mulligatawny,23.02796145805018,-1.4279614580501772
2235,15.5,390,2557,POLENTA,23.02796145805018,-7.527961458050179
2236,19.3,258,1702,Decaf coffee or Herbal Tea ... ..96 ... 1.18 ... 1.44,23.02796145805018,-3.727961458050178
2237,16.3,372,2442,Zuppe Del Giorno SOUP OF THE DAY,23.02796145805018,-6.727961458050178
2238,21.1,347,2284,"Garden Salad. Crisp Greens with Carrots, Peppers, Cucumbers and Cherry Tomatoes ... Sm. 2.25 ... Lg. 4.25",23.02796145805018,-1.9279614580501772
2239,32.3,33,220,Cinzano Bianco Vermouth - on the rocks with a slice of lemon,23.02796145805018,9.272038541949819
2240,31.1,353,2317,Way 2Cool Ginger Ale (Taos Brewing Co.)  full bodied drinks,23.02796145805018,8.072038541949823
2241,24.8,343,2252,"Cabernet Sauv. Geyser Peak, 1995, Sonoma",23.02796145805018,1.7720385419498221
2242,19.7,213,1400,Mixed Grill Balthazar,23.02796145805018,-3.3279614580501793
2243,25.4,271,1790,Chargrilled Rack of Lamb with Fried Green Tomatoes,23.02796145805018,2.37203854194982
2244,17.4,115,774,Snapple ... 1.50,23.02796145805018,-5.62796145805018
2245,19.7,2,17,Braised Pork Loin stuffed with sweet sausage and served with artichoke and zucchini,23.02796145805018,-3.3279614580501793
2246,19.1,229,1504,Fried Scallops (10) w. Plain Fried Rice,23.02796145805018,-3.927961458050177
2247,19.4,43,275,Apple Tart,23.02796145805018,-3.62796145805018
2248,22.7,174,1164,Charles Heidsieck,23.02796145805018,-0.3279614580501793
2249,27.8,210,1380,"Cabernet Sauvignon, Duckhorn, 1986. (Napa Valley)",23.02796145805018,4.772038541949822
2250,22.9,301,1986,"Chicken Cilantro Salad:  Cilantro Chicken, Hearts of Romaine, Plum Tomato, Cucumbers, Carrots and Sprouts ... 5.95",23.02796145805018,-0.12796145805018
2251,25.4,183,1222,Assiette de Fromages:  Selection of cheeses of the day,23.02796145805018,2.37203854194982
2252,35.2,369,2420,Fish Chowder,23.02796145805018,12.172038541949824
2253,30.5,237,1562,"Zinfandel, Rabbit Ridge",23.02796145805018,7.472038541949821
2254,31.8,62,397,"Botrytised Semillon, Chalk Hill (1/2 bot.) 94",23.02796145805018,8.772038541949822
2255,33.4,368,2416,The Great Dessert Plate,23.02796145805018,10.37203854194982
2256,13.5,372,2443,Creamed Spinach & Leeks,23.02796145805018,-9.527961458050179
2257,19.7,343,2248,Onion Soup GratinÃƒÂ©e,23.02796145805018,-3.3279614580501793
2258,27.2,191,1264,wakame and cucumber salad with ume and shiso,23.02796145805018,4.172038541949821
2259,16.5,270,1777,The Club  Sandwich,23.02796145805018,-6.527961458050179
2260,33.2,326,2146,Lemon Bar,23.02796145805018,10.172038541949824
2261,20.4,64,410,"Chianti Classico, Remole, Frescobaldi",23.02796145805018,-2.62796145805018
2262,20.4,221,1449,"Domaine Chandon, Reserve",23.02796145805018,-2.62796145805018
2263,20.4,418,2745,"Charcoal grilled angus beef tenderoin medallions on a fingerlin potato crouton, cabernet, white truffle laced sauce.  Twenty Seven",23.02796145805018,-2.62796145805018
2264,12.9,253,1665,Grilled 1 1/2 lb. Maine Lobster,23.02796145805018,-10.127961458050178
2265,12.5,51,327,Thai Red Curry with sauteed Shrimp,23.02796145805018,-10.527961458050179
2266,29.9,275,1813,Mrs. Aschers Steamed Vegetable Torte,23.02796145805018,6.87203854194982
2267,21.9,336,2213,Charles River Pie,23.02796145805018,-1.12796145805018
2268,18.0,160,1073,Spinach Omelette WITH BACON AND CHEESE,23.02796145805018,-5.027961458050179
2269,15.0,119,804,Marinated Black Fig Salad with Thyme & Parmesan,23.02796145805018,-8.027961458050179
2270,19.2,289,1912,BACON AND CHEESE OMLETTE,23.02796145805018,-3.8279614580501793
2271,19.5,217,1427,"CHABLIS, DOMAINE CHANTEMERLE BOUDIN 96",23.02796145805018,-3.5279614580501786
2272,9.5,152,1018,Roast Pork Chow Mein,23.02796145805018,-13.527961458050179
2273,15.3,32,207,Wild Mushroom Soup - with toasted chorizo ravioli,23.02796145805018,-7.727961458050178
2274,16.4,64,414,Wor Shu Duck (Boneless) Long Island crispy duck & roast pork w. Chinese vegetables.,23.02796145805018,-6.62796145805018
2275,17.3,55,353,"Merlot, Duckhorn, 1997. (Napa Valley)",23.02796145805018,-5.727961458050178
2276,20.4,106,707,"Saint-Romaine, Sous le Chateau, V. Girardin, 1999. (Burgundy)",23.02796145805018,-2.62796145805018
2277,18.8,158,1056,"Prosciutto Pizza - mozzarella, goat cheese, tomato & arugula salad",23.02796145805018,-4.227961458050178
2278,31.4,329,2167,Calvados Busnel VSOP,23.02796145805018,8.37203854194982
2279,31.4,191,1266,"Freemark Abbey 1994, Napa",23.02796145805018,8.37203854194982
2280,30.3,178,1185,Chamomile Tea,23.02796145805018,7.272038541949822
2281,16.3,74,474,"Vouvray, Domaine Bourillon Dorleans, 1999. (Loire Valley)",23.02796145805018,-6.727961458050178
2282,25.0,368,2417,Rib Tips w. Garlic Sauce w. Pork Fried Rice,23.02796145805018,1.9720385419498214
2283,22.9,413,2710,peaches,23.02796145805018,-0.12796145805018
2284,15.8,56,357,"Buffalo Chicken Wings, w. Beef Fried Rice",23.02796145805018,-7.227961458050178
2285,26.1,28,182,Chocolate Raspberry Cake,23.02796145805018,3.072038541949823
2286,19.5,282,1861,Beef Fried Rice,23.02796145805018,-3.5279614580501786
2287,18.7,35,228,"RIGATONI eggplant, portobellini mushrooms, tomato & ricotta sarda",23.02796145805018,-4.327961458050179
2288,39.5,389,2550,GINGERED SPRING TOMATO BISQUE WITH BABY ROCK SHRIMP AND CRÃƒÂ¨ME FRAICHE,23.02796145805018,16.47203854194982
2289,25.9,16,112,Classic Boston Scrod. Baked with buttery Bread Crumbs...with Seasonal Vegetables and choice of one Side,23.02796145805018,2.87203854194982
2290,18.4,231,1518,"Tex Mex Salad:  Vermont Cheddar & Monterey Jack Cheeses, Guacamole, Salsa, Shaved Lettuce with No Fat Tortilla Chips ... 5.75",23.02796145805018,-4.62796145805018
2291,21.4,381,2500,"Penne with assorted smoked salmon, radicchio, arugula",23.02796145805018,-1.62796145805018
2292,27.7,148,985,"Brundlmayer: Austria, Pinot Noir, Pinot Blanc",23.02796145805018,4.672038541949821
2293,26.1,102,668,HERBED GARLIC AND GOAT CHEESE FETA BEIGNET ON FRESH ORGANIC FIELD GREENS TOSSED IN A GOLDEN APPLE VINAIGRETTE WITH BUTTERED CANDIED MACADAMIA NUTS,23.02796145805018,3.072038541949823
2294,17.3,20,138,Bisque de Homard,23.02796145805018,-5.727961458050178
