,opening_hours,city,creation_date,data_id,street,email,phone_number,name,address,lat,lon,revenue,cost_of_goods,cost_of_labor_month,fixed_costs_month,cost_of_labor_total,fixed_costs_total
290,08:00-12:00,San Francisco,4/26/18 17:31,346.0,Jefferson St,mandels_tea_rooms@aol.com,0496-621540,Mandels Tea Rooms,"Jefferson St, San Francisco",37.8082321,-122.4157227,12168.0,1746.975,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
291,08:00-12:00,San Francisco,6/1/17 11:18,108.0,Ophir Alley,mouquin_restaurant_&_wine_co@hotmail.com,0494-803235,Mouquin Restaurant & Wine Co.,"Ophir Alley, San Francisco",37.7880364,-122.4127845,22269.5,8748.539999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
292,08:00-12:00,San Francisco,5/8/17 15:25,59.0,Cameo Way,harrys_bar@aol.com,0497-835799,Harrys Bar,"Cameo Way, San Francisco",37.744868,-122.4440936,22275.4,2084.58,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
293,08:00-12:00,San Francisco,5/8/17 21:27,60.0,Mcrae Ln - Golden Gate National Recreation Area,cercle_francais_de_lharmonie@inbox.com,0494-211372,Cercle Francais De Lharmonie,"Mcrae Ln - Golden Gate National Recreation Area, San Francisco",,,22739.5,7043.79,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
294,08:00-12:00,San Francisco,6/14/17 20:02,130.0,Mayfair Dr,connecticut_society_of_civil_engineers@yahoo.com,0494-759015,Connecticut Society Of Civil Engineers,"Mayfair Dr, San Francisco",37.7861384,-122.4497942,25539.4,7610.219999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
295,08:00-12:00,New York,3/29/18 19:33,339.0,F D R Drive Service Rd E,restaurant_le_bourgogne@yahoo.com,0499-815162,Restaurant Le Bourgogne,"F D R Drive Service Rd E, New York",,,21083.2,7414.304999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
296,08:00-12:00,New York,6/23/17 20:19,146.0,Randalls Is Rd,kalils_restaurant@gmail.com,0495-409004,Kalils Restaurant,"Randalls Is Rd, New York",40.796642,-73.9262419,32564.8,13260.855,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
297,08:00-12:00,San Francisco,9/27/17 18:27,257.0,Montague Pl,"testimonial_dinner,_little_hungary@hotmail.com",0496-818288,"Testimonial Dinner, Little Hungary","Montague Pl, San Francisco",37.8005786,-122.4043511,19646.5,8922.705,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
298,08:00-12:00,San Francisco,5/20/17 16:17,88.0,Nottingham Pl,quill_and_dagger_club@inbox.com,0499-486861,Quill And Dagger Club,"Nottingham Pl, San Francisco",37.7975731,-122.4053221,22951.3,7295.235,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
299,08:00-12:00,San Francisco,5/2/17 13:08,50.0,Cleo Rand Ln,sullivans@inbox.com,0496-197092,Sullivans,"Cleo Rand Ln, San Francisco",37.728568,-122.370352,29592.3,7036.05,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
300,08:00-12:00,New York,8/30/17 11:51,222.0,W 155th St,larrys_country_inn@yahoo.com,0499-138846,Larrys Country Inn,"W 155th St, New York",40.8307818,-73.9411169,28236.3,6600.93,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
301,08:00-12:00,San Francisco,3/29/19 10:57,424.0,Atalaya Terrace,city_editors_association_of_philadelphia@yahoo.com,0496-041119,City Editors Association Of Philadelphia,"Atalaya Terrace, San Francisco",37.7757681,-122.4474826,64.8,11060.415,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
302,08:00-12:00,San Francisco,3/25/19 7:25,422.0,Peninsula Ave,mr_lowden@gmail.com,0496-267789,Mr. Lowden,"Peninsula Ave, San Francisco",37.7116153,-122.3990946,769.1,2692.53,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
303,08:00-12:00,New York,6/30/17 5:43,152.0,Wall St,savoy_grill@yahoo.com,0497-606598,Savoy Grill,"Wall St, New York",40.7060194,-74.0088308,31457.5,6176.325,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
304,08:00-12:00,San Francisco,8/25/18 9:04,375.0,Mountain Spring Ave,terrace_garden@gmail.com,0498-024279,Terrace Garden,"Mountain Spring Ave, San Francisco",37.758209,-122.448815,7334.6,5263.17,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
305,08:00-12:00,San Francisco,12/15/17 20:08,302.0,Bertha Ln,deal_golf_and_country_club@mail.com,0494-785698,Deal Golf and Country Club,"Bertha Ln, San Francisco",37.7339245,-122.3814474,17950.2,2414.91,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
306,08:00-12:00,New York,7/15/17 6:19,173.0,W 42nd St,park_lane@outlook.com,0497-612011,Park Lane,"W 42nd St, New York",40.7609039,-73.9984528,35210.276703,7922.504999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
307,08:00-12:00,San Francisco,5/1/17 6:49,47.0,Lathrop Ave,green_mountain_restaurant_diner@gmail.com,0498-209718,Green Mountain Restaurant Diner,"Lathrop Ave, San Francisco",37.7104664,-122.398588,24436.6,4489.155,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
308,08:00-12:00,San Francisco,5/11/17 12:17,66.0,Lomita Ave,french_circle@hotmail.com,0495-007887,French Circle,"Lomita Ave, San Francisco",37.7588607,-122.4729783,27506.4,12481.35,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
309,08:00-12:00,San Francisco,7/6/17 20:49,161.0,Upton St,hotel_empire@yahoo.com,0497-936628,Hotel Empire,"Upton St, San Francisco",37.744982,-122.400311,27869.3,7898.73,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
310,08:00-12:00,San Francisco,9/17/17 10:06,247.0,Elizabeth St,terminal_station_lunch_room@yahoo.com,0499-023944,Terminal Station Lunch Room,"Elizabeth St, San Francisco",37.7528694,-122.4215431,23222.3,2629.6949999999997,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
311,08:00-12:00,San Francisco,6/2/17 14:04,109.0,39th Ave,stammhaus@outlook.com,0495-003335,Stammhaus,"39th Ave, San Francisco",37.7551656,-122.4980539,24638.5,12417.585,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
312,08:00-12:00,San Francisco,1/1/18 18:29,310.0,Bemis St,jewelers_league_of_new_york@aol.com,0498-186979,Jewelers League Of New York,"Bemis St, San Francisco",37.7374536,-122.4300852,17531.3,5706.075,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
313,08:00-12:00,New York,1/5/19 6:36,405.0,Vesey St,shezan@gmail.com,0498-702295,Shezan,"Vesey St, New York",40.7137964,-74.0139365,6286.9,3463.89,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
314,08:00-12:00,San Francisco,6/12/17 0:52,123.0,Milton I Ross Ln,crawfords@inbox.com,0494-658590,Crawfords,"Milton I Ross Ln, San Francisco",37.743945,-122.398231,23136.8,5701.44,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
315,08:00-12:00,New York,5/28/17 5:25,99.0,Sheriff St,national_republican_club_house_[?]@inbox.com,0494-369190,National Republican Club House [?],"Sheriff St, New York",40.7166098,-73.9814951,39721.1,8147.25,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
316,08:00-12:00,San Francisco,12/4/17 0:13,292.0,Toyon Ln,chamber_of_commerce_(new_york_city?)@outlook.com,0499-298797,Chamber Of Commerce (New York City?),"Toyon Ln, San Francisco",37.7096529,-122.4312809,13897.199999999999,11650.98,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
317,12:00-20:00,San Francisco,3/18/18 11:59,336.0,Church St,ss_nieuw_amsterdam@yahoo.com,0496-586379,S.S. Nieuw Amsterdam,"Church St, San Francisco",37.7672666,-122.4292613,17698.9,7181.67,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
318,08:00-21:00,New York,10/2/17 1:11,264.0,Bond St,ritz-carlton_hotel@aol.com,0499-964876,Ritz-Carlton Hotel,"Bond St, New York",40.7269405,-73.9947295,104544.7,2730.0,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
319,08:00-21:00,New York,2/1/18 8:00,316.0,W 181st St,memorial_apts@hotmail.com,0496-568502,Memorial Apts.,"W 181st St, New York",40.8498016,-73.9348747,77673.2,9487.365,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
320,08:00-21:00,New York,8/17/17 0:41,207.0,Harlem River Dr,agora@hotmail.com,0498-440239,Agora,"Harlem River Dr, New York",40.8187778,-73.934348,114953.5,5413.5,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
321,08:00-21:00,New York,8/19/17 9:47,212.0,E 50th St,(fifth_avenue_hotel?}@yahoo.com,0495-366407,(Fifth Avenue Hotel?},"E 50th St, New York",40.7584207,-73.9769092,143436.09999999998,6488.19,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
322,12:00-20:00,San Francisco,7/12/17 16:18,169.0,Middle Point Rd,new_england_delegation_of_hmmba@mail.com,0499-644955,New England Delegation Of H.M.M.B.A.,"Middle Point Rd, San Francisco",37.737399,-122.379336,42714.1,8463.794999999998,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
323,08:00-21:00,New York,11/29/17 4:27,288.0,Sullivan St,the_greenbrier@inbox.com,0494-429919,The Greenbrier,"Sullivan St, New York",40.7275476,-74.0015004,92771.5,9473.34,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
324,12:00-20:00,New York,7/18/18 21:01,363.0,Leroy St,grunewald_hotel@outlook.com,0496-985254,Grunewald Hotel,"Leroy St, New York",40.5941492,-74.1867738,11090.1,4552.3949999999995,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
325,08:00-21:00,San Francisco,7/11/17 6:41,168.0,Bartlett St,new_york_library_club@mail.com,0496-516225,New York Library Club,"Bartlett St, San Francisco",37.7529985,-122.419639,100425.4,7155.704999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
326,08:00-21:00,New York,10/1/17 10:01,262.0,E 123rd St,the_red_onion@hotmail.com,0499-622718,The Red Onion,"E 123rd St, New York",40.803071,-73.938371,103495.7,7140.21,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
327,12:00-20:00,San Francisco,9/14/17 3:06,243.0,Sawyer St,north_shore_country_club___main_lounge@inbox.com,0499-318356,North Shore Country Club   Main Lounge,"Sawyer St, San Francisco",37.7116567,-122.4150913,26181.8,3101.5499999999997,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
328,12:00-20:00,San Francisco,10/5/18 21:26,384.0,Rivera St,la_residence@hotmail.com,0495-548003,La Residence,"Rivera St, San Francisco",37.7459616,-122.4946444,11311.5,7518.224999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
329,08:00-21:00,New York,5/25/17 9:39,91.0,Paladino Ave,society_of_colonial_wars_in_the_state_of_new_jersey@hotmail.com,0496-071272,Society Of Colonial Wars In The State Of New Jersey,"Paladino Ave, New York",40.7999588,-73.9303623,122557.40000000001,5632.845,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
330,08:00-21:00,New York,2/4/19 13:47,411.0,W 22nd St,sons_of_delaware@inbox.com,0497-477821,Sons Of Delaware,"W 22nd St, New York",40.74463,-73.9989693,8179.8,4157.849999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
331,08:00-21:00,New York,4/25/17 3:03,34.0,E 17th St,the_lyric_theatre@inbox.com,0498-370890,The Lyric Theatre,"E 17th St, New York",40.6509284,-73.9643401,189369.4,7146.855,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
332,12:00-20:00,New York,7/5/17 19:32,160.0,E 58th St,us_military_academy@gmail.com,0495-544104,Us Military Academy,"E 58th St, New York",40.6239214,-73.9196776,31478.8,5466.224999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
333,12:00-20:00,San Francisco,5/20/17 0:18,85.0,De Boom St,don_roths_blackhawk_restaurant@gmail.com,0495-750239,Don Roths Blackhawk Restaurant,"De Boom St, San Francisco",37.7825988,-122.3922233,32050.7,4021.1099999999997,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
334,08:00-21:00,New York,8/9/17 13:04,196.0,W 97th St,dinner_held_by_pennsylvania_railroad@mail.com,0495-654190,Dinner Held By Pennsylvania Railroad,"W 97th St, New York",40.794573,-73.969468,120423.5,5267.204999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
335,08:00-21:00,New York,4/16/17 19:34,23.0,W 105th St,waldorf_hotel@hotmail.com,0497-155341,Waldorf Hotel,"W 105th St, New York",40.8015461,-73.9704422,143872.1,9947.745,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
336,12:00-20:00,San Francisco,1/7/19 6:32,407.0,Mission St,south_shore_country_club@outlook.com,0497-844548,South Shore Country Club,"Mission St, San Francisco",37.7086986,-122.4530082,5865.0,2654.835,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
337,12:00-20:00,San Francisco,7/18/17 23:55,179.0,Arballo Dr,cincinnati_lodge_of_elks_no_5@yahoo.com,0497-397787,Cincinnati Lodge Of Elks No. 5,"Arballo Dr, San Francisco",37.7204499,-122.4830239,35529.0,5932.425,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
338,08:00-21:00,New York,8/6/17 12:10,190.0,E 52nd St,old_prague_restaurant@mail.com,0496-342584,Old Prague Restaurant,"E 52nd St, New York",40.7590733,-73.9745502,97358.2,5156.099999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
339,08:00-21:00,San Francisco,5/7/17 8:47,54.0,Tapia Dr,medical_society_of_the_state_of_new_york@outlook.com,0497-233506,Medical Society Of The State Of New York,"Tapia Dr, San Francisco",37.7204836,-122.4813307,127207.0,3162.48,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
340,08:00-21:00,San Francisco,12/15/17 12:08,301.0,Battery Blaney Rd - Golden Gate National Recreation Area,celtic_club@yahoo.com,0498-001127,Celtic Club,"Battery Blaney Rd - Golden Gate National Recreation Area, San Francisco",,,73736.1,6072.96,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
341,12:00-20:00,San Francisco,5/13/17 22:45,71.0,Alma St,lafayette_hotel@yahoo.com,0494-673468,Lafayette Hotel,"Alma St, San Francisco",37.7630353,-122.4508163,35606.4,4911.645,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
342,08:00-21:00,New York,5/10/17 0:08,62.0,W 94th St,hotel_cecil@gmail.com,0499-726854,Hotel Cecil,"W 94th St, New York",40.7927019,-73.9711901,141857.4,4952.46,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
343,12:00-20:00,San Francisco,4/5/17 4:59,3.0,Lassen Alley,"[the_waldorf_astoria_hotel_(new_york,_ny)]@yahoo.com",0495-004404,"[The Waldorf Astoria Hotel (New York, N.Y.)]","Lassen Alley, San Francisco",,,37546.4,7008.99,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
344,08:00-21:00,San Francisco,8/5/18 19:51,369.0,Chenery St,club_venus@gmail.com,0499-058417,Club Venus,"Chenery St, San Francisco",37.738358,-122.426076,34157.5,4690.004999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
345,12:00-20:00,San Francisco,8/9/17 19:03,197.0,21st St,hong_kong_restaurant@mail.com,0499-499869,Hong Kong Restaurant,"21st St, San Francisco",37.7562928,-122.427042,27756.399999999998,1718.2949999999998,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
346,12:00-20:00,San Francisco,4/6/17 21:39,5.0,Christmas Tree Point Rd,the_spalding@yahoo.com,0496-025089,The Spalding,"Christmas Tree Point Rd, San Francisco",37.7545434,-122.44683608950791,42359.3,1825.2,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
347,12:00-20:00,San Francisco,6/18/18 8:52,357.0,Joost Ave,police_department_of_the_city_of_new_york@hotmail.com,0496-870962,Police Department Of The City Of New York,"Joost Ave, San Francisco",37.7323673,-122.4352854,10930.2,4116.285,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
348,12:00-20:00,San Francisco,9/2/17 10:21,230.0,Amatury Loop - Golden Gate National Recreation Area,incorporated_institute_of_accountants@inbox.com,0497-335529,Incorporated Institute Of Accountants,"Amatury Loop - Golden Gate National Recreation Area, San Francisco",,,28782.0,9891.660000000002,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
349,08:00-21:00,New York,6/6/17 5:35,114.0,E 118th St,mexican_american_ss_co@aol.com,0494-061867,Mexican American S.S. Co.,"E 118th St, New York",40.7962897,-73.9320391,121629.3,6851.819999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
350,08:00-21:00,San Francisco,8/31/17 6:42,224.0,Farragut Ave,rms_parthia@yahoo.com,0495-104482,R.M.S. Parthia,"Farragut Ave, San Francisco",37.711118,-122.450774,85535.59999999999,4703.085,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
351,08:00-21:00,San Francisco,6/19/17 23:50,140.0,Melba Ave,"norfolk_and_western_railway,_southern_railway_system@hotmail.com",0494-616661,"Norfolk And Western Railway, Southern Railway System","Melba Ave, San Francisco",37.7311365,-122.4782691,106496.3,3046.56,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
352,12:00-20:00,New York,12/11/18 7:18,400.0,Freedom Pl,nippon_yusen_kaisha___ss_kobe_maru@outlook.com,0494-112445,Nippon Yusen Kaisha   S.S. Kobe Maru,"Freedom Pl, New York",41.6725937,-73.7995767,5823.7,3415.005,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
353,12:00-20:00,San Francisco,3/3/19 0:42,418.0,18th St,tzu_hai_pin_cantonese_restaurant@outlook.com,0494-371649,Tzu Hai Pin Cantonese Restaurant,"18th St, San Francisco",37.7626374,-122.3955718,1113.3999999999999,4722.99,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
354,08:00-21:00,San Francisco,5/16/17 1:17,77.0,King St,the_essex_hotel_the_colonnades@outlook.com,0496-311243,The Essex Hotel The Colonnades,"King St, San Francisco",37.7808455,-122.388646,97168.8,5249.46,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
355,12:00-20:00,San Francisco,9/23/17 4:16,254.0,Rosenkranz St,university_of_catania@inbox.com,0494-463757,University Of Catania,"Rosenkranz St, San Francisco",37.741822,-122.410698,28139.3,8709.57,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
356,12:00-20:00,New York,6/11/17 7:23,121.0,Bank St,mr_smfelton@yahoo.com,0495-955929,Mr. S.M.Felton,"Bank St, New York",40.736839,-74.003714,37698.6,5214.81,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
357,08:00-21:00,San Francisco,4/7/17 13:08,7.0,Moscow St,chula_vista@yahoo.com,0497-768114,Chula Vista,"Moscow St, San Francisco",37.7131135,-122.4337358,120842.29999999999,1639.53,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
358,12:00-20:00,San Francisco,5/18/17 20:22,82.0,Diaz Ave,the_french_village@gmail.com,0497-268817,The French Village,"Diaz Ave, San Francisco",37.7181885,-122.4755209,27899.5,1593.5249999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
359,08:00-21:00,San Francisco,12/11/17 5:50,296.0,Augusta St,poodle_duck_club@gmail.com,0497-687415,Poodle Duck Club,"Augusta St, San Francisco",37.734348,-122.4045497,88405.7,4526.535,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
360,08:00-21:00,New York,6/13/18 22:49,355.0,E 4th St,girard_college@gmail.com,0495-994770,Girard College,"E 4th St, New York",40.722688,-73.9811227,58063.799999999996,1900.005,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
361,12:00-20:00,New York,9/27/17 1:47,256.0,2nd Pl,north_carolina_society_of_new_york@hotmail.com,0498-182365,North Carolina Society Of New York,"2nd Pl, New York",40.7068964,-74.0176905,28583.2,3317.2349999999997,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
362,08:00-21:00,San Francisco,4/10/17 15:26,11.0,37th Ave,old_poodle_dog_restaurant@inbox.com,0497-207420,Old Poodle Dog Restaurant,"37th Ave, San Francisco",37.762848,-122.4964405,115980.0,3727.2,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
363,08:00-21:00,New York,9/10/17 0:18,238.0,Joe Dimaggio Hwy,the_buffalo_orpheus@outlook.com,0496-736045,The Buffalo Orpheus,"Joe Dimaggio Hwy, New York",40.7799364,-73.988414,102279.5,1663.515,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
364,12:00-20:00,San Francisco,8/21/17 18:32,214.0,Bret Harte Terrace,st_martins_lodge_no2455@mail.com,0495-278202,St. Martins Lodge No.2455,"Bret Harte Terrace, San Francisco",37.804763,-122.417603,29047.6,4116.165,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
365,08:00-21:00,New York,5/30/17 21:40,105.0,E 52nd St,broadway_tabernacle_church@hotmail.com,0497-404394,Broadway Tabernacle Church,"E 52nd St, New York",40.7590733,-73.9745502,126518.2,4210.605,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
366,08:00-21:00,New York,3/18/18 4:50,335.0,W 125th St,little_china@outlook.com,0494-435750,Little China,"W 125th St, New York",40.8178078,-73.9602699,66318.3,1221.2099999999998,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
367,12:00-20:00,New York,7/1/17 6:22,155.0,S Street Viaduct,mayer@inbox.com,0495-219710,Mayer,"S Street Viaduct, New York",,,36446.7,1415.1449999999998,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
368,12:00-20:00,New York,9/28/18 2:06,381.0,Minetta St,tsuruya@inbox.com,0499-748143,Tsuruya,"Minetta St, New York",40.7298963,-74.0013313,10348.0,2082.24,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
369,08:00-21:00,San Francisco,8/27/17 14:53,218.0,Himmelmann Pl,the_lambs@mail.com,0499-722010,The Lambs,"Himmelmann Pl, San Francisco",37.7970548,-122.4129968,101399.4,5123.625,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
370,08:00-21:00,San Francisco,7/14/17 22:16,172.0,Lulu Alley,oceanic_steamship_company___ventura@aol.com,0498-620530,Oceanic Steamship Company   Ventura,"Lulu Alley, San Francisco",37.7344277,-122.4528042,97376.9,5196.329999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
371,12:00-20:00,New York,1/18/18 2:59,313.0,E 113th St,clinton_b_fisk_prohibition_club@inbox.com,0499-321497,Clinton B. Fisk Prohibition Club,"E 113th St, New York",40.7950746,-73.9391862,23092.6,2537.8199999999997,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
372,08:00-21:00,New York,5/4/17 19:26,53.0,E 34th St,sherrys@outlook.com,0494-019956,Sherrys,"E 34th St, New York",40.7445155,-73.9752881,162650.3,1554.735,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
373,12:00-20:00,San Francisco,4/30/17 18:54,46.0,Glen Ct,sons_of_delaware@hotmail.com,0499-679840,Sons Of Delaware,"Glen Ct, San Francisco",37.7337912,-122.4299981,43669.8,3648.33,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
374,12:00-20:00,San Francisco,5/17/17 16:49,81.0,Clipper Cove Way,essex_house_at_the_colonnades@yahoo.com,0496-262728,Essex House At The Colonnades,"Clipper Cove Way, San Francisco",37.817116,-122.369186,30883.6,3480.135,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
375,12:00-20:00,San Francisco,6/14/17 10:45,128.0,Islais St,chicken_ranch@aol.com,0498-127118,Chicken Ranch,"Islais St, San Francisco",37.7419552,-122.444095,31810.3,1100.19,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
376,08:00-21:00,New York,7/2/17 8:48,157.0,W 144th St,dewitt_clinton_council_no22_r&s_m@gmail.com,0495-500960,Dewitt Clinton Council No.22 R&S M,"W 144th St, New York",40.8239826,-73.9467254,120323.0,2719.83,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
377,08:00-21:00,New York,4/22/17 1:13,27.0,W Broadway,societe_nationale_de_poudres_et_explosifs@yahoo.com,0498-576501,Societe Nationale De Poudres Et Explosifs,"W Broadway, New York",40.7194586,-74.0061348,165769.7,6596.534999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
378,08:00-21:00,San Francisco,2/23/18 1:07,323.0,Crook St - Golden Gate National Recreation Area,regal@aol.com,0499-711644,Regal,"Crook St - Golden Gate National Recreation Area, San Francisco",,,63155.6,2206.455,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
379,08:00-21:00,New York,8/13/17 20:18,200.0,Chambers St,warrant_officers_of_the_us_north_atlantic_squadron@hotmail.com,0499-282218,Warrant Officers Of The U.S. North Atlantic Squadron,"Chambers St, New York",40.717354,-74.0132398,113892.6,2901.3450000000003,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
380,08:00-21:00,New York,12/28/17 7:26,308.0,E 88th St,south_shore_country_club@yahoo.com,0498-612246,South Shore Country Club,"E 88th St, New York",40.6326668,-73.9000974,83209.0,1074.135,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
381,12:00-20:00,San Francisco,4/13/17 2:39,14.0,Central Ave,hotel_st_george@inbox.com,0497-692057,Hotel St. George,"Central Ave, San Francisco",37.7705211,-122.4436778,36308.0,1552.2,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
382,12:00-20:00,New York,5/31/17 8:42,106.0,Park Pl,the_concord@yahoo.com,0498-089105,The Concord,"Park Pl, New York",40.6748186,-73.9576469,37931.799999999996,2483.8199999999997,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
383,08:00-21:00,San Francisco,10/30/18 13:27,389.0,Donahue St,donahues_lunch@outlook.com,0494-639488,Donahues Lunch,"Donahue St, San Francisco",37.7156712,-122.3819528,28683.5,2352.075,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
384,12:00-20:00,New York,1/5/19 6:23,404.0,W 107th St,king_solomons_grill@inbox.com,0498-050087,King Solomons Grill,"W 107th St, New York",40.8023337,-73.9681074,4156.5,1696.725,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
385,08:00-21:00,New York,4/3/17 14:06,0.0,E 84th St,billiard_pool_and_bowling_tournament@gmail.com,0499-071595,Billiard Pool And Bowling Tournament,"E 84th St, New York",40.6411761,-73.914588,147585.7,1899.5249999999999,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
386,08:00-21:00,New York,9/5/18 16:47,377.0,Chatham Square,chews_cafe@mail.com,0499-718466,Chews Cafe,"Chatham Square, New York",40.7135058,-73.9985306,43976.899999999994,1369.68,1657.3909947228751,1455.2701417078904,19888.691936674502,17463.241700494684
